network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
5.196.173.112/28,2921044,2921044,,0,0
5.196.173.128/28,2635167,2635167,,0,0
5.196.173.144/28,3017382,3017382,,0,0
5.196.173.160/28,3017382,3017382,,0,0
5.196.173.176/28,2921044,2921044,,0,0
5.196.173.192/28,3017382,3017382,,0,0
5.196.173.208/29,2510769,2510769,,0,0
5.196.173.216/29,3017382,3017382,,0,0
5.196.173.224/27,3017382,3017382,,0,0
5.196.174.0/24,3017382,3017382,,0,0
5.196.175.0/27,3017382,3017382,,0,0
5.196.175.32/29,3017382,3017382,,0,0
5.196.175.40/29,2510769,2510769,,0,0
5.196.175.48/28,3017382,3017382,,0,0
5.196.175.64/26,2635167,2635167,,0,0
5.196.175.128/26,3017382,3017382,,0,0
5.196.175.192/26,2510769,2510769,,0,0
5.196.176.0/25,3017382,3017382,,0,0
5.196.176.128/30,2510769,3017382,,0,0
5.196.176.132/30,3017382,3017382,,0,0
5.196.176.136/29,3017382,3017382,,0,0
5.196.176.144/28,3017382,3017382,,0,0
5.196.176.160/27,3017382,3017382,,0,0
5.196.176.192/26,3017382,3017382,,0,0
5.196.177.0/28,3017382,3017382,,0,0
5.196.177.16/30,3017382,3017382,,0,0
5.196.177.20/30,2921044,2921044,,0,0
5.196.177.24/30,3017382,3017382,,0,0
5.196.177.28/30,2635167,2635167,,0,0
5.196.177.32/27,3017382,3017382,,0,0
5.196.177.64/27,2510769,3017382,,0,0
5.196.177.96/27,3017382,3017382,,0,0
5.196.177.128/25,3017382,3017382,,0,0
5.196.178.0/25,3017382,3017382,,0,0
5.196.178.128/27,3017382,3017382,,0,0
5.196.178.160/28,3017382,3017382,,0,0
5.196.178.176/29,3017382,3017382,,0,0
5.196.178.184/30,3017382,3017382,,0,0
5.196.178.188/30,2921044,2921044,,0,0
5.196.178.192/26,3017382,3017382,,0,0
5.196.179.0/26,3017382,3017382,,0,0
5.196.179.64/26,2510769,2510769,,0,0
5.196.179.128/25,3017382,3017382,,0,0
5.196.180.0/23,3017382,3017382,,0,0
5.196.182.0/25,3017382,3017382,,0,0
5.196.182.128/26,3017382,3017382,,0,0
5.196.182.192/27,3017382,3017382,,0,0
5.196.182.224/27,798544,798544,,0,0
5.196.183.0/27,3017382,3017382,,0,0
5.196.183.32/28,2510769,3017382,,0,0
5.196.183.48/28,3017382,3017382,,0,0
5.196.183.64/26,3017382,3017382,,0,0
5.196.183.128/27,3017382,3017382,,0,0
5.196.183.160/28,3017382,3017382,,0,0
5.196.183.176/29,3017382,3017382,,0,0
5.196.183.184/30,2960313,3017382,,0,0
5.196.183.188/30,2264397,2264397,,0,0
5.196.183.192/26,3017382,3017382,,0,0
5.196.184.0/30,2750405,3017382,,0,0
5.196.184.4/30,3017382,3017382,,0,0
5.196.184.8/29,3017382,3017382,,0,0
5.196.184.16/30,2750405,3017382,,0,0
5.196.184.20/30,798544,798544,,0,0
5.196.184.24/30,3017382,3017382,,0,0
5.196.184.28/30,3017382,3077311,,0,0
5.196.184.32/27,3017382,3017382,,0,0
5.196.184.64/26,3017382,3017382,,0,0
5.196.184.128/25,3017382,3017382,,0,0
5.196.185.0/24,3017382,3017382,,0,0
5.196.186.0/26,3017382,3017382,,0,0
5.196.186.64/27,3017382,3017382,,0,0
5.196.186.96/29,3017382,3017382,,0,0
5.196.186.104/30,3017382,3017382,,0,0
5.196.186.108/30,2750405,3017382,,0,0
5.196.186.112/30,3077311,3017382,,0,0
5.196.186.116/30,2802361,3017382,,0,0
5.196.186.120/29,3017382,3017382,,0,0
5.196.186.128/26,3017382,3017382,,0,0
5.196.186.192/27,3017382,3017382,,0,0
5.196.186.224/28,3017382,3017382,,0,0
5.196.186.240/28,2921044,2921044,,0,0
5.196.187.0/30,2264397,3017382,,0,0
5.196.187.4/30,3017382,3017382,,0,0
5.196.187.8/29,2510769,2510769,,0,0
5.196.187.16/28,3017382,3017382,,0,0
5.196.187.32/27,3017382,3017382,,0,0
5.196.187.64/26,3017382,3017382,,0,0
5.196.187.128/27,3017382,3017382,,0,0
5.196.187.160/27,2264397,2264397,,0,0
5.196.187.192/27,3017382,3017382,,0,0
5.196.187.224/28,3017382,3017382,,0,0
5.196.187.240/29,3077311,3077311,,0,0
5.196.187.248/29,3017382,3017382,,0,0
5.196.188.0/24,3017382,3017382,,0,0
5.196.189.0/28,3017382,3017382,,0,0
5.196.189.16/29,3017382,3017382,,0,0
5.196.189.24/30,2510769,2510769,,0,0
5.196.189.28/30,3017382,3017382,,0,0
5.196.189.32/27,3017382,3017382,,0,0
5.196.189.64/26,3017382,3017382,,0,0
5.196.189.128/25,3017382,3017382,,0,0
5.196.190.0/25,3017382,3017382,,0,0
5.196.190.128/27,3017382,3017382,,0,0
5.196.190.160/28,597427,597427,,0,0
5.196.190.176/28,3017382,3017382,,0,0
5.196.190.192/26,3017382,3017382,,0,0
5.196.191.0/24,3017382,3017382,,0,0
5.196.192.0/26,3017382,3017382,,0,0
5.196.192.64/30,3017382,3017382,,0,0
5.196.192.68/30,2802361,2802361,,0,0
5.196.192.72/29,3017382,3017382,,0,0
5.196.192.80/28,3017382,3017382,,0,0
5.196.192.96/27,3017382,3017382,,0,0
5.196.192.128/25,3017382,3017382,,0,0
5.196.193.0/24,3017382,3017382,,0,0
5.196.194.0/28,3017382,3017382,,0,0
5.196.194.16/29,3017382,2510769,,0,0
5.196.194.24/29,3017382,3017382,,0,0
5.196.194.32/28,3017382,3017382,,0,0
5.196.194.48/29,3017382,3077311,,0,0
5.196.194.56/29,3017382,3017382,,0,0
5.196.194.64/26,3017382,3017382,,0,0
5.196.194.128/25,3017382,3017382,,0,0
5.196.195.0/24,3017382,3017382,,0,0
5.196.196.0/26,3017382,3017382,,0,0
5.196.196.64/27,3017382,3017382,,0,0
5.196.196.96/28,660013,660013,,0,0
5.196.196.112/28,3017382,3017382,,0,0
5.196.196.128/26,3017382,3017382,,0,0
5.196.196.192/27,3017382,3017382,,0,0
5.196.196.224/29,3017382,3017382,,0,0
5.196.196.232/29,2921044,2921044,,0,0
5.196.196.240/28,3017382,3017382,,0,0
5.196.197.0/26,3017382,3017382,,0,0
5.196.197.64/28,3017382,3017382,,0,0
5.196.197.80/28,3175395,3175395,,0,0
5.196.197.96/27,3017382,3017382,,0,0
5.196.197.128/30,3017382,3017382,,0,0
5.196.197.132/30,2510769,2510769,,0,0
5.196.197.136/29,3017382,3017382,,0,0
5.196.197.144/28,3017382,3017382,,0,0
5.196.197.160/28,3017382,3017382,,0,0
5.196.197.176/29,3017382,3017382,,0,0
5.196.197.184/29,2510769,2510769,,0,0
5.196.197.192/26,3017382,3017382,,0,0
5.196.198.0/28,3017382,3017382,,0,0
5.196.198.16/29,3017382,3017382,,0,0
5.196.198.24/30,3017382,3017382,,0,0
5.196.198.28/30,2510769,2510769,,0,0
5.196.198.32/27,3017382,3017382,,0,0
5.196.198.64/26,3017382,3017382,,0,0
5.196.198.128/25,3017382,3017382,,0,0
5.196.199.0/26,3017382,3017382,,0,0
5.196.199.64/28,3017382,3017382,,0,0
5.196.199.80/29,3017382,3017382,,0,0
5.196.199.88/29,2510769,2510769,,0,0
5.196.199.96/28,3017382,3017382,,0,0
5.196.199.112/29,3017382,3017382,,0,0
5.196.199.120/29,3077311,3017382,,0,0
5.196.199.128/25,3017382,3017382,,0,0
5.196.200.0/23,3017382,3017382,,0,0
5.196.202.0/26,3017382,3017382,,0,0
5.196.202.64/30,597427,3017382,,0,0
5.196.202.68/30,3017382,3017382,,0,0
5.196.202.72/29,3017382,3017382,,0,0
5.196.202.80/28,3017382,3017382,,0,0
5.196.202.96/27,3017382,3017382,,0,0
5.196.202.128/25,3017382,3017382,,0,0
5.196.203.0/28,3017382,3017382,,0,0
5.196.203.16/28,2264397,2264397,,0,0
5.196.203.32/27,3017382,3017382,,0,0
5.196.203.64/26,3017382,3017382,,0,0
5.196.203.128/26,3017382,3017382,,0,0
5.196.203.192/30,3017382,3017382,,0,0
5.196.203.196/30,2510769,2510769,,0,0
5.196.203.200/29,3017382,3017382,,0,0
5.196.203.208/28,2921044,2921044,,0,0
5.196.203.224/27,3017382,3017382,,0,0
5.196.204.0/26,3017382,3017382,,0,0
5.196.204.64/27,3017382,3017382,,0,0
5.196.204.96/29,3017382,3017382,,0,0
5.196.204.104/30,2510769,2510769,,0,0
5.196.204.108/30,3017382,3017382,,0,0
5.196.204.112/28,3017382,3017382,,0,0
5.196.204.128/27,3017382,3017382,,0,0
5.196.204.160/27,2510769,2510769,,0,0
5.196.204.192/26,3017382,3017382,,0,0
5.196.205.0/25,3017382,3017382,,0,0
5.196.205.128/29,3017382,3017382,,0,0
5.196.205.136/30,2635167,3017382,,0,0
5.196.205.140/30,3017382,3017382,,0,0
5.196.205.144/29,3017382,3017382,,0,0
5.196.205.152/30,3017382,3017382,,0,0
5.196.205.156/30,2921044,3017382,,0,0
5.196.205.160/27,3017382,3017382,,0,0
5.196.205.192/26,3017382,3017382,,0,0
5.196.206.0/28,3017382,3017382,,0,0
5.196.206.16/28,2921044,3017382,,0,0
5.196.206.32/27,3017382,3017382,,0,0
5.196.206.64/26,3017382,3017382,,0,0
5.196.206.128/27,3017382,3017382,,0,0
5.196.206.160/29,2510769,2510769,,0,0
5.196.206.168/29,3017382,3017382,,0,0
5.196.206.176/28,3017382,3017382,,0,0
5.196.206.192/26,3017382,3017382,,0,0
5.196.207.0/25,3017382,3017382,,0,0
5.196.207.128/27,3017382,3017382,,0,0
5.196.207.160/29,2921044,2921044,,0,0
5.196.207.168/29,3017382,3017382,,0,0
5.196.207.176/28,3017382,3017382,,0,0
5.196.207.192/26,3017382,3017382,,0,0
5.196.208.0/26,3017382,3017382,,0,0
5.196.208.64/27,3017382,3017382,,0,0
5.196.208.96/28,3017382,3017382,,0,0
5.196.208.112/28,660013,660013,,0,0
5.196.208.128/25,3017382,3017382,,0,0
5.196.209.0/26,3017382,3017382,,0,0
5.196.209.64/28,3017382,3017382,,0,0
5.196.209.80/29,3017382,3017382,,0,0
5.196.209.88/30,2921044,2921044,,0,0
5.196.209.92/30,3017382,3017382,,0,0
5.196.209.96/27,3017382,3017382,,0,0
5.196.209.128/27,3017382,3017382,,0,0
5.196.209.160/29,3017382,3017382,,0,0
5.196.209.168/30,798544,798544,,0,0
5.196.209.172/30,3017382,3017382,,0,0
5.196.209.176/29,3017382,3017382,,0,0
5.196.209.184/30,3017382,3017382,,0,0
5.196.209.188/30,798544,798544,,0,0
5.196.209.192/26,3017382,3017382,,0,0
5.196.210.0/28,2921044,2921044,,0,0
5.196.210.16/28,3017382,3017382,,0,0
5.196.210.32/27,3017382,3017382,,0,0
5.196.210.64/26,3017382,3017382,,0,0
5.196.210.128/26,3017382,3017382,,0,0
5.196.210.192/27,3017382,3017382,,0,0
5.196.210.224/28,3017382,3017382,,0,0
5.196.210.240/28,2750405,3017382,,0,0
5.196.211.0/27,3017382,3017382,,0,0
5.196.211.32/28,2510769,2510769,,0,0
5.196.211.48/28,3017382,3017382,,0,0
5.196.211.64/26,3017382,3017382,,0,0
5.196.211.128/25,3017382,3017382,,0,0
5.196.212.0/30,2750405,3017382,,0,0
5.196.212.4/30,3017382,3017382,,0,0
5.196.212.8/29,2750405,3017382,,0,0
5.196.212.16/28,3017382,3017382,,0,0
5.196.212.32/27,3017382,3017382,,0,0
5.196.212.64/26,3017382,3017382,,0,0
5.196.212.128/26,3017382,3017382,,0,0
5.196.212.192/30,3017382,3017382,,0,0
5.196.212.196/30,2264397,2264397,,0,0
5.196.212.200/29,3017382,3017382,,0,0
5.196.212.208/28,3017382,3017382,,0,0
5.196.212.224/27,3017382,3017382,,0,0
5.196.213.0/25,3017382,3017382,,0,0
5.196.213.128/26,3017382,3017382,,0,0
5.196.213.192/28,3017382,3017382,,0,0
5.196.213.208/30,2963597,2963597,,0,0
5.196.213.212/30,3017382,3017382,,0,0
5.196.213.216/29,3017382,3017382,,0,0
5.196.213.224/27,3017382,3017382,,0,0
5.196.214.0/26,3017382,3017382,,0,0
5.196.214.64/28,3017382,3017382,,0,0
5.196.214.80/30,3017382,3017382,,0,0
5.196.214.84/30,2510769,2510769,,0,0
5.196.214.88/29,3017382,3017382,,0,0
5.196.214.96/27,3017382,3017382,,0,0
5.196.214.128/25,3017382,3017382,,0,0
5.196.215.0/24,3017382,3017382,,0,0
5.196.216.0/26,2635167,3017382,,0,0
5.196.216.64/26,3017382,3017382,,0,0
5.196.216.128/26,3017382,3017382,,0,0
5.196.216.192/27,3017382,3017382,,0,0
5.196.216.224/28,3017382,3017382,,0,0
5.196.216.240/28,2921044,2921044,,0,0
5.196.217.0/24,3017382,3017382,,0,0
5.196.218.0/23,3017382,3017382,,0,0
5.196.220.0/25,3017382,3017382,,0,0
5.196.220.128/30,2802361,2802361,,0,0
5.196.220.132/30,3017382,3017382,,0,0
5.196.220.136/29,3017382,3017382,,0,0
5.196.220.144/28,3017382,3017382,,0,0
5.196.220.160/27,3017382,3017382,,0,0
5.196.220.192/26,3017382,3017382,,0,0
5.196.221.0/27,3017382,3017382,,0,0
5.196.221.32/29,2510769,2510769,,0,0
5.196.221.40/29,3017382,3017382,,0,0
5.196.221.48/28,3017382,3017382,,0,0
5.196.221.64/26,3017382,3017382,,0,0
5.196.221.128/25,3017382,3017382,,0,0
5.196.222.0/27,3017382,3017382,,0,0
5.196.222.32/27,597427,597427,,0,0
5.196.222.64/26,3017382,3017382,,0,0
5.196.222.128/27,3017382,3017382,,0,0
5.196.222.160/28,3017382,3017382,,0,0
5.196.222.176/28,2510769,2510769,,0,0
5.196.222.192/26,3017382,3017382,,0,0
5.196.223.0/24,3017382,3017382,,0,0
5.196.224.0/21,3017382,3017382,,0,0
5.196.232.0/22,3017382,3017382,,0,0
5.196.236.0/23,3017382,3017382,,0,0
5.196.238.0/25,3017382,3017382,,0,0
5.196.238.128/26,3017382,3017382,,0,0
5.196.238.192/28,3017382,3017382,,0,0
5.196.238.208/29,3017382,3017382,,0,0
5.196.238.216/30,3017382,3017382,,0,0
5.196.238.220/30,2921044,2921044,,0,0
5.196.238.224/28,3017382,3017382,,0,0
5.196.238.240/29,2635167,3017382,,0,0
5.196.238.248/29,3017382,3017382,,0,0
5.196.239.0/26,2510769,3017382,,0,0
5.196.239.64/26,2750405,2750405,,0,0
5.196.239.128/26,3077311,3077311,,0,0
5.196.239.192/26,3175395,3175395,,0,0
5.196.240.0/25,3017382,3017382,,0,0
5.196.240.128/27,3017382,3017382,,0,0
5.196.240.160/28,3017382,3017382,,0,0
5.196.240.176/28,2921044,3017382,,0,0
5.196.240.192/26,3017382,3017382,,0,0
5.196.241.0/26,3017382,3017382,,0,0
5.196.241.64/28,3017382,3017382,,0,0
5.196.241.80/29,3017382,3017382,,0,0
5.196.241.88/30,3017382,3017382,,0,0
5.196.241.92/30,798544,798544,,0,0
5.196.241.96/27,3017382,3017382,,0,0
5.196.241.128/26,3017382,3017382,,0,0
5.196.241.192/28,3017382,3017382,,0,0
5.196.241.208/29,3175395,3175395,,0,0
5.196.241.216/29,3017382,3017382,,0,0
5.196.241.224/27,3017382,3017382,,0,0
5.196.242.0/24,3017382,3017382,,0,0
5.196.243.0/25,3017382,3017382,,0,0
5.196.243.128/26,3017382,3017382,,0,0
5.196.243.192/27,3017382,3017382,,0,0
5.196.243.224/28,3017382,3017382,,0,0
5.196.243.240/28,2921044,3017382,,0,0
5.196.244.0/26,3017382,3017382,,0,0
5.196.244.64/28,3017382,3017382,,0,0
5.196.244.80/29,3017382,3017382,,0,0
5.196.244.88/32,2510769,3017382,,0,0
5.196.244.89/32,3017382,3017382,,0,0
5.196.244.90/31,3017382,3017382,,0,0
5.196.244.92/30,3017382,3017382,,0,0
5.196.244.96/28,3017382,3017382,,0,0
5.196.244.112/30,3017382,3017382,,0,0
5.196.244.116/32,2510769,3017382,,0,0
5.196.244.117/32,3017382,3017382,,0,0
5.196.244.118/31,3017382,3017382,,0,0
5.196.244.120/29,3017382,3017382,,0,0
5.196.244.128/25,3017382,3017382,,0,0
5.196.245.0/24,3017382,3017382,,0,0
5.196.246.0/28,3017382,3017382,,0,0
5.196.246.16/30,3017382,3017382,,0,0
5.196.246.20/30,2635167,2635167,,0,0
5.196.246.24/29,3017382,3017382,,0,0
5.196.246.32/28,3017382,3017382,,0,0
5.196.246.48/28,2510769,2510769,,0,0
5.196.246.64/26,3017382,3017382,,0,0
5.196.246.128/27,3017382,3017382,,0,0
5.196.246.160/27,2264397,2264397,,0,0
5.196.246.192/26,3017382,3017382,,0,0
5.196.247.0/26,3017382,3017382,,0,0
5.196.247.64/27,3017382,3017382,,0,0
5.196.247.96/29,3017382,3017382,,0,0
5.196.247.104/29,2510769,2510769,,0,0
5.196.247.112/28,3017382,3017382,,0,0
5.196.247.128/25,3017382,3017382,,0,0
5.196.248.0/26,3077311,3077311,,0,0
5.196.248.64/26,3017382,3017382,,0,0
5.196.248.128/25,3017382,3017382,,0,0
5.196.249.0/24,3017382,3017382,,0,0
5.196.250.0/23,3017382,3017382,,0,0
5.196.252.0/24,3017382,3017382,,0,0
5.196.253.0/24,2510769,2510769,,0,0
5.196.254.0/24,3017382,3017382,,0,0
5.196.255.0/25,3017382,3017382,,0,0
5.196.255.128/28,3017382,3017382,,0,0
5.196.255.144/30,3017382,3017382,,0,0
5.196.255.148/30,2635167,2635167,,0,0
5.196.255.152/29,3017382,3017382,,0,0
5.196.255.160/27,3017382,3017382,,0,0
5.196.255.192/26,3017382,3017382,,0,0
5.197.0.0/16,587116,587116,,0,0
5.198.0.0/17,2635167,2635167,,0,0
5.198.128.0/21,3077311,3077311,,0,0
5.198.136.0/21,2635167,2635167,,0,0
5.198.144.0/20,2782113,2782113,,0,0
5.198.160.0/19,130758,130758,,0,0
5.198.192.0/19,3017382,3017382,,0,0
5.198.224.0/20,3175395,3175395,,0,0
5.198.240.0/21,248816,248816,,0,0
5.198.248.0/21,2635167,2635167,,0,0
5.199.0.0/17,2635167,2635167,,0,0
5.199.128.0/20,2921044,2921044,,0,0
5.199.144.0/20,2750405,2750405,,0,0
5.199.160.0/20,597427,597427,,0,0
5.199.176.0/21,2921044,2921044,,0,0
5.199.184.0/22,248816,248816,,0,0
5.199.188.0/22,2750405,2750405,,0,0
5.199.192.0/19,2017370,2017370,,0,0
5.199.224.0/21,2510769,2510769,,0,0
5.199.232.0/21,690791,690791,,0,0
5.199.240.0/20,2921044,2921044,,0,0
5.200.0.0/19,2750405,2750405,,0,0
5.200.32.0/19,2017370,2017370,,0,0
5.200.64.0/18,130758,130758,,0,0
5.200.128.0/17,130758,130758,,0,0
5.201.0.0/17,798544,798544,,0,0
5.201.128.0/17,130758,130758,,0,0
5.202.0.0/16,130758,130758,,0,0
5.203.0.0/16,390903,390903,,0,0
5.204.0.0/16,719819,719819,,0,0
5.205.0.0/16,2510769,2510769,,0,0
5.206.0.0/17,2017370,2017370,,0,0
5.206.128.0/18,719819,719819,,0,0
5.206.192.0/21,2623032,2623032,,0,0
5.206.200.0/21,2782113,2782113,,0,0
5.206.208.0/20,2750405,2750405,,0,0
5.206.224.0/22,2750405,2750405,,0,0
5.206.228.0/22,2264397,2264397,,0,0
5.206.232.0/21,783754,783754,,0,0
5.206.240.0/20,798544,798544,,0,0
5.207.0.0/16,690791,690791,,0,0
5.208.0.0/12,130758,130758,,0,0
5.224.0.0/15,2510769,2510769,,0,0
5.226.0.0/22,3017382,3017382,,0,0
5.226.4.0/26,3017382,3017382,,0,0
5.226.4.64/30,6252001,6252001,,0,0
5.226.4.68/30,3017382,3017382,,0,0
5.226.4.72/29,3017382,3017382,,0,0
5.226.4.80/28,3017382,3017382,,0,0
5.226.4.96/27,3017382,3017382,,0,0
5.226.4.128/25,3017382,3017382,,0,0
5.226.5.0/24,3017382,3017382,,0,0
5.226.6.0/23,3017382,3017382,,0,0
5.226.8.0/21,3017382,3017382,,0,0
5.226.16.0/20,2510769,2510769,,0,0
5.226.32.0/21,2661886,2661886,,0,0
5.226.40.0/21,2750405,2750405,,0,0
5.226.48.0/21,130758,130758,,0,0
5.226.56.0/21,2635167,2635167,,0,0
5.226.64.0/18,798544,798544,,0,0
5.226.128.0/21,798544,798544,,0,0
5.226.136.0/21,2635167,2635167,,0,0
5.226.144.0/21,2658434,2658434,,0,0
5.226.152.0/21,2017370,2017370,,0,0
5.226.160.0/21,3144096,3144096,,0,0
5.226.168.0/24,2510769,2510769,,0,0
5.226.169.0/24,6252001,2510769,,0,0
5.226.170.0/24,2510769,2510769,,0,0
5.226.171.0/24,6252001,2510769,,0,0
5.226.172.0/24,2510769,2510769,,0,0
5.226.173.0/24,6252001,2510769,,0,0
5.226.174.0/23,2510769,2510769,,0,0
5.226.176.0/21,2635167,2635167,,0,0
5.226.184.0/21,2510769,2510769,,0,0
5.226.192.0/18,298795,298795,,0,0
5.227.0.0/16,2017370,2017370,,0,0
5.228.0.0/16,2017370,2017370,,0,0
5.229.0.0/16,298795,298795,,0,0
5.230.0.0/24,2921044,2921044,,0,0
5.230.1.0/26,6252001,2921044,,0,0
5.230.1.64/26,2921044,2921044,,0,0
5.230.1.128/25,2921044,2921044,,0,0
5.230.2.0/23,2921044,2921044,,0,0
5.230.4.0/24,2921044,2921044,,0,0
5.230.5.0/25,6252001,2921044,,0,0
5.230.5.128/27,6252001,2921044,,0,0
5.230.5.160/27,2921044,2921044,,0,0
5.230.5.192/26,2921044,2921044,,0,0
5.230.6.0/23,2921044,2921044,,0,0
5.230.8.0/23,3017382,3017382,,0,0
5.230.10.0/23,2921044,2921044,,0,0
5.230.12.0/22,2921044,2921044,,0,0
5.230.16.0/20,2921044,2921044,,0,0
5.230.32.0/19,2921044,2921044,,0,0
5.230.64.0/18,2921044,2921044,,0,0
5.230.128.0/24,2921044,2921044,,0,0
5.230.129.0/27,6252001,2921044,,0,0
5.230.129.32/29,6252001,2921044,,0,0
5.230.129.40/29,2921044,2921044,,0,0
5.230.129.48/28,6252001,2921044,,0,0
5.230.129.64/26,6252001,2921044,,0,0
5.230.129.128/25,6252001,2921044,,0,0
5.230.130.0/23,2921044,2921044,,0,0
5.230.132.0/28,6252001,2921044,,0,0
5.230.132.16/29,6252001,2921044,,0,0
5.230.132.24/29,2921044,2921044,,0,0
5.230.132.32/27,2921044,2921044,,0,0
5.230.132.64/26,2921044,2921044,,0,0
5.230.132.128/25,2921044,2921044,,0,0
5.230.133.0/24,2635167,2635167,,0,0
5.230.134.0/23,2921044,2921044,,0,0
5.230.136.0/21,2921044,2921044,,0,0
5.230.144.0/22,2921044,2921044,,0,0
5.230.148.0/23,2921044,2921044,,0,0
5.230.150.0/23,3017382,3017382,,0,0
5.230.152.0/24,2921044,2921044,,0,0
5.230.153.0/24,2635167,2635167,,0,0
5.230.154.0/23,2921044,2921044,,0,0
5.230.156.0/24,2921044,2921044,,0,0
5.230.157.0/24,2635167,2635167,,0,0
5.230.158.0/24,2635167,2635167,,0,0
5.230.159.0/24,2635167,2921044,,0,0
5.230.160.0/22,2921044,2921044,,0,0
5.230.164.0/23,2921044,2921044,,0,0
5.230.166.0/28,1880251,2921044,,0,0
5.230.166.16/28,2921044,2921044,,0,0
5.230.166.32/27,2921044,2921044,,0,0
5.230.166.64/26,2921044,2921044,,0,0
5.230.166.128/25,2921044,2921044,,0,0
5.230.167.0/24,2921044,2921044,,0,0
5.230.168.0/21,2921044,2921044,,0,0
5.230.176.0/20,2921044,2921044,,0,0
5.230.192.0/18,2921044,2921044,,0,0
5.231.0.0/24,2635167,2635167,,0,0
5.231.1.0/28,2635167,2921044,,0,0
5.231.1.16/28,2921044,2921044,,0,0
5.231.1.32/27,2921044,2921044,,0,0
5.231.1.64/26,2921044,2921044,,0,0
5.231.1.128/25,6252001,6252001,,0,0
5.231.2.0/24,2921044,2750405,,0,0
5.231.3.0/24,2921044,2921044,,0,0
5.231.4.0/28,660013,2921044,,0,0
5.231.4.16/28,2921044,2921044,,0,0
5.231.4.32/27,2921044,2921044,,0,0
5.231.4.64/26,2921044,2921044,,0,0
5.231.4.128/25,6252001,6252001,,0,0
5.231.5.0/25,2921044,2921044,,0,0
5.231.5.128/25,6252001,2921044,,0,0
5.231.6.0/25,2921044,2921044,,0,0
5.231.6.128/25,6252001,2921044,,0,0
5.231.7.0/24,2921044,2921044,,0,0
5.231.8.0/24,2635167,2635167,,0,0
5.231.9.0/28,3202326,2921044,,0,0
5.231.9.16/28,6251999,2921044,,0,0
5.231.9.32/27,6251999,2921044,,0,0
5.231.9.64/26,6251999,2921044,,0,0
5.231.9.128/25,6251999,6252001,,0,0
5.231.10.0/24,798544,798544,,0,0
5.231.11.0/24,2921044,2921044,,0,0
5.231.12.0/28,2510769,2921044,,0,0
5.231.12.16/28,2921044,2921044,,0,0
5.231.12.32/27,2921044,2921044,,0,0
5.231.12.64/26,2921044,2921044,,0,0
5.231.12.128/25,6252001,6252001,,0,0
5.231.13.0/28,2635167,2921044,,0,0
5.231.13.16/28,2921044,2921044,,0,0
5.231.13.32/27,2921044,2921044,,0,0
5.231.13.64/26,2921044,2921044,,0,0
5.231.13.128/25,6252001,6252001,,0,0
5.231.14.0/24,6252001,2921044,,0,0
5.231.15.0/28,2661886,2921044,,0,0
5.231.15.16/28,2921044,2921044,,0,0
5.231.15.32/27,2921044,2921044,,0,0
5.231.15.64/26,2921044,2921044,,0,0
5.231.15.128/25,6252001,6252001,,0,0
5.231.16.0/23,2635167,2635167,,0,0
5.231.18.0/28,2963597,2921044,,0,0
5.231.18.16/28,2921044,2921044,,0,0
5.231.18.32/27,2921044,2921044,,0,0
5.231.18.64/26,2921044,2921044,,0,0
5.231.18.128/25,2921044,2921044,,0,0
5.231.19.0/25,2921044,2921044,,0,0
5.231.19.128/25,6252001,2921044,,0,0
5.231.20.0/25,2921044,2921044,,0,0
5.231.20.128/25,6252001,2921044,,0,0
5.231.21.0/25,2921044,2921044,,0,0
5.231.21.128/25,6252001,2921044,,0,0
5.231.22.0/24,2921044,2921044,,0,0
5.231.23.0/27,2921044,6252001,,0,0
5.231.23.32/27,6252001,6252001,,0,0
5.231.23.64/27,6252001,6252001,,0,0
5.231.23.96/28,6252001,6252001,,0,0
5.231.23.112/28,2921044,6252001,,0,0
5.231.23.128/25,6252001,6252001,,0,0
5.231.24.0/24,2921044,2921044,,0,0
5.231.25.0/24,2635167,2635167,,0,0
5.231.26.0/24,3077311,3077311,,0,0
5.231.27.0/28,2635167,2921044,,0,0
5.231.27.16/28,2921044,2921044,,0,0
5.231.27.32/27,2921044,2921044,,0,0
5.231.27.64/26,2921044,2921044,,0,0
5.231.27.128/25,6252001,6252001,,0,0
5.231.28.0/24,2921044,2921044,,0,0
5.231.29.0/24,2510769,2921044,,0,0
5.231.30.0/23,2921044,2921044,,0,0
5.231.32.0/24,2921044,2921044,,0,0
5.231.33.0/24,3175395,2921044,,0,0
5.231.34.0/23,2921044,2921044,,0,0
5.231.36.0/22,2921044,2921044,,0,0
5.231.40.0/21,2921044,2921044,,0,0
5.231.48.0/20,2921044,2921044,,0,0
5.231.64.0/24,3017382,2921044,,0,0
5.231.65.0/24,2921044,2921044,,0,0
5.231.66.0/23,2921044,2921044,,0,0
5.231.68.0/22,2921044,2921044,,0,0
5.231.72.0/23,2921044,2921044,,0,0
5.231.74.0/29,2782113,6252001,,0,0
5.231.74.8/29,2921044,2921044,,0,0
5.231.74.16/28,2921044,2921044,,0,0
5.231.74.32/27,2921044,2921044,,0,0
5.231.74.64/26,2921044,2921044,,0,0
5.231.74.128/25,2921044,2921044,,0,0
5.231.75.0/28,2921044,6252001,,0,0
5.231.75.16/28,6252001,6252001,,0,0
5.231.75.32/27,6252001,6252001,,0,0
5.231.75.64/26,6252001,6252001,,0,0
